"","device_name","latitude","longitude","radius_m","month","hour","avg_speed","tti80","base_speed","spd_diff","pct_diff","avg_Temperature","avg_Humidity","avg_BC","avg_PM25","avg_NO2"
"1","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,0,16.9382282386459,1.0050940194455,NA,NA,NA,57.5503076923077,72.9384615384615,0.693129230769231,9.34153846153846,11.0707692307692
"2","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,1,16.6598375230434,1,NA,NA,NA,56.4125,73.9241666666667,0.6981625,9.965,10.9291666666667
"3","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,2,16.1728821548822,1.00489573044461,14.2672608695652,0.3,2.1,55.6896363636364,74.11,0.668743636363636,10.5672727272727,11.0081818181818
"4","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,3,17.3087337662338,1,14.319,2.43,16.98,55.5485,74.5133333333333,0.6170675,10.0708333333333,10.3933333333333
"5","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,4,16.3583964803313,1,14.7690476190476,1.58666666666667,15.6,55.31,76.1525,0.565526666666667,9.85833333333333,10.3808333333333
"6","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,5,16.9449932090709,1.00515902461093,14.2682222222222,2.67666666666667,19.4633333333333,55.7309230769231,76.1130769230769,0.788211538461538,9.02076923076923,10.3607692307692
"7","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,6,16.5571645837014,1,13.0329243589743,3.52333333333333,28.19,55.082,76.5825,0.574221666666667,8.74583333333333,10.855
"8","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,7,16.641303487429,1,12.3387040491937,4.30333333333333,35.57,55.9427692307692,76.4384615384615,0.884538461538461,8.96846153846154,10.8484615384615
"9","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,8,15.9771841820152,1.03690976486451,11.7093215083432,4.26666666666667,36.56,57.3107692307692,75.1146153846154,1.06229230769231,9.01,11.4876923076923
"10","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,9,15.9620343242415,1.02931762667372,12.2526334959349,3.71,30.37,59.5895,72.49,0.569371666666667,8.615,9.74083333333333
"11","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,10,16.6705455567264,1,11.8169148896371,4.85,41.2,61.4015,69.4566666666667,0.53926,8.055,9.45416666666667
"12","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,11,16.35097586727,1.01384553885553,11.8281131421894,4.52333333333333,38.8,61.9421818181818,67.2345454545455,0.575257272727273,9.06909090909091,9.23454545454545
"13","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,12,16.4324828770688,1.0043912082203,12.2469180402706,4.18333333333333,34.3233333333333,63.122,64.7163636363636,0.439370909090909,8.94909090909091,9.16545454545455
"14","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,13,16.5927435897436,1,12.0390615134306,4.55333333333333,38.42,64.3325,63.015,0.3074225,8.9275,8.9425
"15","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,14,16.1921386900561,1.01829549477343,11.8250172986638,4.37,37.3533333333333,64.5505454545455,60.4736363636364,0.484455454545455,9.82272727272727,9.47
"16","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,15,15.9570388416213,1.01558206866067,12.0633127353086,3.89333333333333,32.2866666666667,64.6925,59.3866666666667,0.454404166666667,9.59,9.59583333333333
"17","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,16,16.3083385851096,1,11.6601966426859,4.64666666666667,39.8633333333333,63.0086,60.605,0.447701,10.422,11.5
"18","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,17,16.0056401455835,1.01344250699479,11.1961641414142,4.81,42.9433333333333,60.5402857142857,66.2035714285714,0.483842142857143,9.47571428571429,12.8471428571429
"19","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,18,17.1353788948291,1,11.9033082302313,5.23,44.2666666666667,59.459,68.4771428571429,0.611979285714286,10.5685714285714,12.495
"20","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,19,16.8990923881316,1,12.0438039752493,4.85666666666667,40.3166666666667,58.8315714285714,69.8792857142857,0.667712857142857,10.69,11.0485714285714
"21","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,20,16.5738769106408,1.01186472856228,12.3643610421836,4.21,34.5133333333333,58.3391428571429,70.5757142857143,0.683695714285714,10.3528571428571,10.76
"22","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,21,17.3663887618828,1,14.0100960960961,3.35333333333333,24.2533333333333,57.866,70.9914285714286,0.738776428571429,10.575,10.7164285714286
"23","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,22,17.3871229530201,1,13.9126018518519,2.63,18.87,57.4738571428571,71.63,0.690698571428571,10.1642857142857,10.6971428571429
"24","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,12,23,16.7312703378205,1.01033657425075,13.6534285714286,3.08,23.3633333333333,57.3735714285714,72.1378571428571,0.598798571428571,9.31357142857143,10.5335714285714
"25","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,0,16.3641521707138,1.00011601495075,NA,NA,NA,53.2516129032258,62.7548387096774,0.820742580645161,11.6470967741935,14.0577419354839
"26","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,1,17.3676378896883,1.00685364070802,NA,NA,NA,52.7278709677419,63.79,0.768313548387097,10.82,13.8722580645161
"27","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,2,15.5694153005464,1,14.2672608695652,1.3,9.13,52.052,64.8022580645161,0.898421290322581,10.8612903225806,13.4845161290323
"28","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,3,16.3515352697095,1,14.319,2.03,14.19,51.9649032258065,64.0890322580645,0.925634193548387,11.121935483871,13.0267741935484
"29","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,4,17.3909640629641,1,14.7690476190476,2.62,22.4566666666667,51.3630344827586,65.681724137931,0.957988965517241,11.8410344827586,13.4051724137931
"30","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,5,15.3501860632184,1.05458287556713,14.2682222222222,1.08,8.13666666666667,51.074,65.5393333333333,1.00114633333333,11.4006666666667,13.605
"31","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,6,16.4410826605615,1.00175724365684,13.0329243589743,3.40666666666667,27.6833333333333,50.837,65.494,1.181439,11.8953333333333,14.372
"32","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,7,16.1191200675572,1.01879780978807,12.3387040491937,3.78,31.4833333333333,51.1775483870968,64.6525806451613,1.41115548387097,11.7035483870968,15.4867741935484
"33","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,8,15.6727386269644,1.04668549439643,11.7093215083432,3.96333333333333,33.9233333333333,53.9138,62.3943333333333,1.62516833333333,11.9783333333333,15.6336666666667
"34","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,9,16.2860668286756,1.02018816262442,12.2526334959349,4.03333333333333,33.0266666666667,58.4204,55.844,0.794964,10.6676666666667,13.357
"35","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,10,16.5495130742402,1.00546766439472,11.8169148896371,4.73333333333333,40.1466666666667,61.8416774193548,48.7922580645161,0.57299,10.4429032258065,12.1725806451613
"36","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,11,15.9090562578547,1.02473802383769,11.8281131421894,4.08,34.95,63.5594,45.2753333333333,0.594739,10.4516666666667,11.891
"37","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,12,16.4474523809524,1.01581083182913,12.2469180402706,4.20333333333333,34.5266666666667,65.0852857142857,43.3446428571429,0.496545357142857,9.56571428571429,12.0175
"38","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,13,16.2877536801955,1.01066113022735,12.0390615134306,4.24666666666667,35.9766666666667,66.3928571428571,40,0.339153928571429,8.77571428571428,11.1967857142857
"39","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,14,16.0593333333333,1.0152473225759,11.8250172986638,4.23333333333333,36.13,67.4575172413793,38.0148275862069,0.305324137931035,8.10241379310345,10.9586206896552
"40","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,15,15.9972473769169,1.02475576845508,12.0633127353086,3.93,32.5933333333333,67.4451034482759,37.7848275862069,0.303988620689655,7.6648275862069,11.3324137931034
"41","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,16,15.8688293894245,1.02077773690963,11.6601966426859,4.20666666666667,36.09,65.6966,41.501,0.292248,7.161,12.3026666666667
"42","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,17,16.2053997493734,1.0013495841618,11.1961641414142,5.01333333333333,44.7233333333333,61.4462580645161,48.42,0.417249677419355,7.52741935483871,15.6183870967742
"43","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,18,17.1472920400633,1,11.9033082302313,5.24666666666667,44.61,58.941935483871,52.2064516129032,0.483570322580645,7.82290322580645,15.4722580645161
"44","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,19,16.7880449027428,1,12.0438039752493,4.74666666666667,39.4033333333333,57.5437419354839,54.8916129032258,0.597060967741935,8.33935483870968,15.3561290322581
"45","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,20,16.3897152831449,1.01217766991232,12.3643610421836,4.02333333333333,33.7566666666667,56.426,56.9545161290323,0.722351612903226,9.34225806451613,14.811935483871
"46","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,21,16.8015188224517,1.01038764302525,14.0100960960961,2.79,20.0833333333333,55.6009032258064,58.7732258064516,0.841299677419355,10.0103225806452,14.4077419354839
"47","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,22,17.024946650878,1,13.9126018518519,2.45,17.6,54.9511612903226,60.5238709677419,1.24899806451613,10.1038709677419,14.2464516129032
"48","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,1,23,16.6014397667671,1,13.6534285714286,2.95,22.0466666666667,54.2491612903226,61.9435483870968,0.721890322580645,9.26774193548387,14.2270967741935
"49","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,0,14.9496111111111,1.09076012533157,NA,NA,NA,54.7404285714286,70.85,0.3263175,5.33892857142857,11.8521428571429
"50","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,1,15.4738055555555,1.0638517432571,NA,NA,NA,53.97,71.6737037037037,0.35212037037037,5.23222222222222,12.1507407407407
"51","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,2,15.1886111111111,1.04585888419328,14.2672608695652,-0.82,-5.72,53.5582142857143,72.7257142857143,0.498655,5.43892857142857,11.9853571428571
"52","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,3,14.8684722222222,1.07845238678535,14.319,-0.42,-2.9,53.042,72.5714814814815,0.390667407407407,5.38814814814815,13.1574074074074
"53","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,4,14.7550555555556,1.09291847767682,14.7690476190476,-0.0133333333333333,4.63333333333333,52.556,73.3737037037037,0.509544814814815,5.93777777777778,13.1466666666667
"54","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,5,14.5614444444444,1.12527966503566,14.2682222222222,0.29,2.45333333333333,52.5958571428571,73.8275,0.574861071428571,5.89321428571429,14.2110714285714
"55","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,6,16.3195277777778,1,13.0329243589743,3.28333333333333,26.4233333333333,52.2706666666667,74.4777777777778,0.623341851851852,6.14185185185185,15.3259259259259
"56","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,7,15.9170833333334,1.03031037611373,12.3387040491937,3.58,29.6733333333333,52.78,74.1722222222222,0.986093333333333,6.53814814814815,16.8188888888889
"57","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,8,15.0992777777778,1.07517269439411,11.7093215083432,3.39,29.0566666666667,56.3102857142857,69.6964285714286,0.985694285714286,6.595,15.4032142857143
"58","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,9,15.9476388888889,1.02337484544907,12.2526334959349,3.69333333333333,30.27,59.4930434782609,64.9343478260869,0.606260434782609,6.36260869565217,12.7430434782609
"59","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,10,15.8938333333333,1.03276834059475,11.8169148896371,4.07666666666667,34.6466666666667,61.8585714285714,59.5828571428571,0.408254285714286,6.33571428571429,12.4304761904762
"60","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,11,16.1963333333333,1.00959724796351,11.8281131421894,4.36666666666667,37.3966666666667,64.001652173913,55.19,0.514122173913043,6.69913043478261,12.564347826087
"61","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,12,16.5321111111111,1.00013854083217,12.2469180402706,4.28666666666667,35.0766666666667,65.4062,51.8545,0.362786,5.8485,11.4335
"62","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,13,16.2914444444444,1.00204306200703,12.0390615134306,4.25333333333333,35.8333333333333,67.4919090909091,49.0531818181818,0.238696818181818,5.08636363636364,10.7727272727273
"63","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,14,15.7979722222222,1.03022545491896,11.8250172986638,3.97333333333333,33.9633333333333,67.9353636363636,45.6427272727273,0.198833636363636,5.03590909090909,11.2568181818182
"64","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,15,15.31475,1.04848013296924,12.0633127353086,3.25333333333333,26.9966666666667,67.27496,48.0996,0.1639912,4.9052,11.572
"65","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,16,15.8980833333333,1.01578324266545,11.6601966426859,4.24,36.2733333333333,65.7603846153846,51.1023076923077,0.155929230769231,4.93192307692308,11.7692307692308
"66","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,17,16.3354444444444,1.00209492581623,11.1961641414142,5.14333333333333,45.88,62.4806666666667,56.9288888888889,0.20909037037037,5.2162962962963,12.8022222222222
"67","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,18,17.1050555555556,1,11.9033082302313,5.20333333333333,44.0666666666667,59.9700714285714,61.9810714285714,0.269736071428571,5.45964285714286,13.3225
"68","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,19,16.48275,1.00242405879515,12.0438039752493,4.44,36.8966666666667,58.6406428571429,64.7714285714286,0.243264642857143,5.49357142857143,12.3114285714286
"69","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,20,15.9248888888889,1.07034157290347,12.3643610421836,3.56333333333333,30.1,57.6384285714286,66.9267857142857,0.282983928571429,5.52714285714286,11.9328571428571
"70","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,21,15.7604166666666,1.04916568284013,14.0100960960961,1.75333333333333,12.8266666666667,56.544,68.0318518518519,0.357518888888889,5.65222222222222,12.4507407407407
"71","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,22,16.1663888888889,1.02935593260162,13.9126018518519,1.31,9.4,55.7156428571429,69.6492857142857,0.344767142857143,6.02892857142857,12.6332142857143
"72","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,2,23,15.1739444444445,1.07673078004412,13.6534285714286,1.52333333333333,11.7733333333333,55.128,70.1248148148148,0.33572,5.73592592592593,12.4722222222222
"73","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,0,15.1101666666666,1.07999316907486,NA,NA,NA,55.712,66.474,0.233745,5.46266666666667,10.3813333333333
"74","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,1,15.1876111111111,1.07326019531248,NA,NA,NA,55.3088,67.5016666666667,0.203888333333333,5.41433333333333,10.436
"75","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,2,15.5573333333333,1.041468599274,14.2672608695652,-0.57,-3.98,55.0058620689655,68.1806896551724,0.202158965517241,5.38862068965517,10.0403448275862
"76","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,3,15.1274166666667,1.07735504298414,14.319,-0.05,-0.38,54.5328965517241,69.3413793103448,0.193792068965517,5.39344827586207,10.5220689655172
"77","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,4,14.8245,1.10610889392442,14.7690476190476,0.0533333333333334,4.76333333333333,53.974275862069,70.5606896551724,0.213328620689655,5.33931034482759,11.2924137931034
"78","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,5,14.4726111111111,1.13683767615029,14.2682222222222,0.203333333333333,1.75333333333333,53.7032,71.3263333333333,0.274284666666667,5.647,12.172
"79","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,6,15.8665,1.02450705816209,13.0329243589743,2.83666666666667,22.97,53.7291034482759,71.338275862069,0.350773448275862,5.69275862068965,14.4244827586207
"80","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,7,15.8766944444444,1.03710447854743,12.3387040491937,3.53666666666667,29.5933333333333,53.9396,70.649,0.599542666666667,5.67966666666667,15.5436666666667
"81","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,8,15.3861111111111,1.05585752772245,11.7093215083432,3.68,31.4666666666667,56.6529285714286,67.415,0.596207142857143,5.78428571428571,14.6292857142857
"82","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,9,15.9851666666666,1.01756045090079,12.2526334959349,3.73333333333333,30.6233333333333,60.5136363636364,62.6586363636364,0.403223181818182,5.98272727272727,12.64
"83","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,10,15.9647222222222,1.02687361160023,11.8169148896371,4.15,35.2266666666667,63.8214285714286,55.832380952381,0.283462380952381,5.7447619047619,11.4138095238095
"84","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,11,15.9562777777778,1.02616916705832,11.8281131421894,4.12666666666667,35.3266666666667,67.1378,50.346,0.165944,5.2245,11.2405
"85","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,12,16.0994722222222,1.02118928359388,12.2469180402706,3.85,31.5766666666667,67.829,45.8013636363636,0.177895454545455,5.25772727272727,11.2386363636364
"86","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,13,16.02275,1.01107044433609,12.0390615134306,3.98666666666667,33.75,68.483,46.7654166666667,0.143171666666667,4.93041666666667,10.9783333333333
"87","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,14,15.8265277777778,1.02457361261899,11.8250172986638,4,34.1766666666667,67.829,46.8221428571429,0.110900357142857,4.81428571428571,10.9432142857143
"88","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,15,15.4114722222222,1.04959498401223,12.0633127353086,3.35,27.7766666666667,67.60472,46.464,0.137296,5.2708,11.2256
"89","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,16,15.9870277777778,1.01569110476878,11.6601966426859,4.33,37.09,65.9081428571428,49.2464285714286,0.105306071428571,4.79535714285714,11.4810714285714
"90","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,17,16.1236666666667,1.00523054219496,11.1961641414142,4.93,44,64.4102857142857,51.6710714285714,0.122927857142857,4.92964285714286,11.5825
"91","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,18,17.0401388888889,1,11.9033082302313,5.14,43.52,62.1622142857143,55.7221428571429,0.140073571428571,5.09464285714286,12.025
"92","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,19,16.3626111111111,1.03274711805427,12.0438039752493,4.31666666666667,35.9733333333333,59.7274482758621,59.9848275862069,0.196911034482759,5.23310344827586,12.1851724137931
"93","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,20,15.7319166666667,1.0776681914304,12.3643610421836,3.37,28.39,58.3814,62.879,0.183719333333333,5.18,11.2943333333333
"94","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,21,16.1099444444444,1.03538939731561,14.0100960960961,2.1,15.0933333333333,57.6752,64.1633333333333,0.178526333333333,5.171,10.4826666666667
"95","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,22,15.6467777777778,1.06900568515195,13.9126018518519,1.28,9.21,57.1571724137931,64.7368965517241,0.170575862068965,5.24275862068966,10.3327586206897
"96","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,100,3,23,15.7439722222222,1.05787298129191,13.6534285714286,2.09,15.99,56.5406,65.7863333333333,0.230425333333333,5.35333333333333,10.0043333333333
"97","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,0,17.016907717446,1.00382051458413,NA,NA,NA,57.5503076923077,72.9384615384615,0.693129230769231,9.34153846153846,11.0707692307692
"98","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,1,16.5461901080945,1,NA,NA,NA,56.4125,73.9241666666667,0.6981625,9.965,10.9291666666667
"99","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,2,15.7715505050506,1.00734359566692,14.2672608695652,0.3,2.1,55.6896363636364,74.11,0.668743636363636,10.5672727272727,11.0081818181818
"100","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,3,17.1691006493506,1,14.319,2.43,16.98,55.5485,74.5133333333333,0.6170675,10.0708333333333,10.3933333333333
"101","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,4,16.3155947204969,1,15.8975714285714,0.415,7.685,55.31,76.1525,0.565526666666667,9.85833333333333,10.3808333333333
"102","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,5,16.5306336263153,1.0077385369164,14.5243333333333,2.005,14.59,55.7309230769231,76.1130769230769,0.788211538461538,9.02076923076923,10.3607692307692
"103","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,6,16.3609601343381,1,12.5300557692307,3.83,31.92,55.082,76.5825,0.574221666666667,8.74583333333333,10.855
"104","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,7,16.5281442822385,1,11.9895443090846,4.54,38.665,55.9427692307692,76.4384615384615,0.884538461538461,8.96846153846154,10.8484615384615
"105","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,8,16.080522751896,1.02768232364838,11.6252962160032,4.455,38.45,57.3107692307692,75.1146153846154,1.06229230769231,9.01,11.4876923076923
"106","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,9,15.9456411277965,1.02198822000529,12.3650051219512,3.58,29.065,59.5895,72.49,0.569371666666667,8.615,9.74083333333333
"107","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,10,16.650755321391,1,11.6870503647587,4.96,42.615,61.4015,69.4566666666667,0.53926,8.055,9.45416666666667
"108","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,11,16.3314049773755,1.01038415414165,11.5609146112433,4.77,41.91,61.9421818181818,67.2345454545455,0.575257272727273,9.06909090909091,9.23454545454545
"109","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,12,16.3724166232955,1.00329340616522,12.0801678405478,4.29,35.7,63.122,64.7163636363636,0.439370909090909,8.94909090909091,9.16545454545455
"110","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,13,16.4408461538462,1,11.7066132491669,4.735,41.13,64.3325,63.015,0.3074225,8.9275,8.9425
"111","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,14,16.1157001713882,1.01372162108007,11.568768255688,4.55,39.79,64.5505454545455,60.4736363636364,0.484455454545455,9.82272727272727,9.47
"112","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,15,15.8029877926333,1.01182664224186,11.9368046734327,3.865,32.4,64.6925,59.3866666666667,0.454404166666667,9.59,9.59583333333333
"113","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,16,16.1298693234476,1,11.5341474820144,4.595,39.845,63.0086,60.605,0.447701,10.422,11.5
"114","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,17,15.837551247399,1.0100818802461,11.1839128787879,4.655,41.595,60.5402857142857,66.2035714285714,0.483842142857143,9.47571428571429,12.8471428571429
"115","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,18,16.8218680660005,1,11.5762001075848,5.245,45.675,59.459,68.4771428571429,0.611979285714286,10.5685714285714,12.495
"116","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,19,16.7446762254053,1,11.930893997062,4.815,40.35,58.8315714285714,69.8792857142857,0.667712857142857,10.69,11.0485714285714
"117","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,20,16.2015311397708,1.01779709284342,11.9413877171216,4.26,36.22,58.3391428571429,70.5757142857143,0.683695714285714,10.3528571428571,10.76
"118","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,21,17.2939075190238,1,13.7416441441441,3.55,26.19,57.866,70.9914285714286,0.738776428571429,10.575,10.7164285714286
"119","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,22,17.1748522147651,1,13.9126018518519,2.63,18.87,57.4738571428571,71.63,0.690698571428571,10.1642857142857,10.6971428571429
"120","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,12,23,16.7764563541885,1.00775243068806,13.2876428571428,3.49,27.205,57.3735714285714,72.1378571428571,0.598798571428571,9.31357142857143,10.5335714285714
"121","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,0,16.4194949227373,1.00008701121306,NA,NA,NA,53.2516129032258,62.7548387096774,0.820742580645161,11.6470967741935,14.0577419354839
"122","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,1,17.0059784172662,1.01028046106202,NA,NA,NA,52.7278709677419,63.79,0.768313548387097,10.82,13.8722580645161
"123","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,2,15.5694153005464,1,14.2672608695652,1.3,9.13,52.052,64.8022580645161,0.898421290322581,10.8612903225806,13.4845161290323
"124","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,3,16.3515352697095,1,14.319,2.03,14.19,51.9649032258065,64.0890322580645,0.925634193548387,11.121935483871,13.0267741935484
"125","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,4,17.4634296109297,1,15.8975714285714,1.565,14.765,51.3630344827586,65.681724137931,0.957988965517241,11.8410344827586,13.4051724137931
"126","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,5,15.0608415948276,1.06098254658949,14.5243333333333,0.535,4.305,51.074,65.5393333333333,1.00114633333333,11.4006666666667,13.605
"127","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,6,16.3967984295296,1.00131793274263,12.5300557692307,3.865,32.655,50.837,65.494,1.181439,11.8953333333333,14.372
"128","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,7,16.093949332105,1.01409835734105,11.9895443090846,4.105,35.21,51.1775483870968,64.6525806451613,1.41115548387097,11.7035483870968,15.4867741935484
"129","Carroll Ave. & 3rd St. (BC)",37.725156,-122.394156,200,1,8,15.7104193548387,1.03501412079732,11.6252962160032,4.085,35.225,53.9138,62.3943333333333,1.62516833333333,11.9783333333333,15.6336666666667
