cmp_segid,month,period_label,avg_speed_block
133,2025-02,12:00 pm to 6:00 pm,14.783125
133,2025-02,6:00 am to 12:00 pm,15.447541666666666
133,2025-02,6:00 pm to 12:00 am,16.99072222222222
133,2025-03,12:00 am to 6:00 am,17.06647222222222
133,2025-03,12:00 pm to 6:00 pm,14.446166666666665
133,2025-03,6:00 am to 12:00 pm,15.134569444444445
133,2025-03,6:00 pm to 12:00 am,17.116902777777778
134,2024-12,12:00 am to 6:00 am,13.858430944777012
134,2024-12,12:00 pm to 6:00 pm,11.739576923076923
134,2024-12,6:00 am to 12:00 pm,11.577630658649527
134,2024-12,6:00 pm to 12:00 am,13.938746957101266
134,2025-01,12:00 am to 6:00 am,14.149631654198508
134,2025-01,12:00 pm to 6:00 pm,11.46227380952381
134,2025-01,6:00 am to 12:00 pm,11.154000000000002
134,2025-01,6:00 pm to 12:00 am,13.680809523809524
134,2025-02,12:00 am to 6:00 am,13.563541666666666
134,2025-02,12:00 pm to 6:00 pm,11.176236111111109
134,2025-02,6:00 am to 12:00 pm,10.979875
134,2025-02,6:00 pm to 12:00 am,13.483513888888888
134,2025-03,12:00 am to 6:00 am,13.316819444444443
134,2025-03,12:00 pm to 6:00 pm,11.407416666666665
134,2025-03,6:00 am to 12:00 pm,11.13773611111111
134,2025-03,6:00 pm to 12:00 am,13.551708333333332
135,2024-12,12:00 am to 6:00 am,14.654402050838454
135,2024-12,12:00 pm to 6:00 pm,10.714076923076924
135,2024-12,6:00 am to 12:00 pm,12.342223891171615
135,2024-12,6:00 pm to 12:00 am,13.209611254517293
135,2025-01,12:00 am to 6:00 am,15.116714123916237
135,2025-01,12:00 pm to 6:00 pm,10.714678571428571
135,2025-01,6:00 am to 12:00 pm,11.91636382113821
135,2025-01,6:00 pm to 12:00 am,13.320487858327411
135,2025-02,12:00 am to 6:00 am,14.034263888888889
135,2025-02,12:00 pm to 6:00 pm,10.612444444444444
135,2025-02,6:00 am to 12:00 pm,11.881430555555555
135,2025-02,6:00 pm to 12:00 am,13.278583333333335
135,2025-03,12:00 am to 6:00 am,13.83313888888889
135,2025-03,12:00 pm to 6:00 pm,10.438611111111111
135,2025-03,6:00 am to 12:00 pm,11.535680555555556
135,2025-03,6:00 pm to 12:00 am,12.963736111111112
136,2024-12,12:00 am to 6:00 am,13.370768183949691
136,2024-12,12:00 pm to 6:00 pm,13.214435897435898
136,2024-12,6:00 am to 12:00 pm,13.682438905722757
136,2024-12,6:00 pm to 12:00 am,14.439935897435896
136,2025-01,12:00 am to 6:00 am,13.30425712662453
136,2025-01,12:00 pm to 6:00 pm,12.88989285714286
136,2025-01,6:00 am to 12:00 pm,13.348764662278361
136,2025-01,6:00 pm to 12:00 am,14.47327380952381
136,2025-02,12:00 am to 6:00 am,13.069833333333333
136,2025-02,12:00 pm to 6:00 pm,12.628555555555556
136,2025-02,6:00 am to 12:00 pm,13.229291666666667
136,2025-02,6:00 pm to 12:00 am,14.18913888888889
136,2025-03,12:00 am to 6:00 am,12.845611111111111
136,2025-03,12:00 pm to 6:00 pm,12.329263888888889
136,2025-03,6:00 am to 12:00 pm,12.957819444444445
136,2025-03,6:00 pm to 12:00 am,14.084222222222222
137,2024-12,12:00 am to 6:00 am,52.49835282512246
137,2024-12,12:00 pm to 6:00 pm,30.31064102564103
137,2024-12,6:00 am to 12:00 pm,40.711897435897434
137,2024-12,6:00 pm to 12:00 am,44.94047435897436
137,2025-01,12:00 am to 6:00 am,52.52626686760004
137,2025-01,12:00 pm to 6:00 pm,35.47816666666667
137,2025-01,6:00 am to 12:00 pm,42.74536904761905
137,2025-01,6:00 pm to 12:00 am,44.05769047619048
137,2025-02,12:00 am to 6:00 am,51.77602777777778
137,2025-02,12:00 pm to 6:00 pm,30.727875
137,2025-02,6:00 am to 12:00 pm,35.86326388888889
137,2025-02,6:00 pm to 12:00 am,43.125708333333336
137,2025-03,12:00 am to 6:00 am,51.829499999999996
137,2025-03,12:00 pm to 6:00 pm,28.659125
137,2025-03,6:00 am to 12:00 pm,38.984
137,2025-03,6:00 pm to 12:00 am,43.256263888888896
138,2024-12,12:00 am to 6:00 am,38.367504502791185
138,2024-12,12:00 pm to 6:00 pm,16.165076923076924
138,2024-12,6:00 am to 12:00 pm,22.257487179487182
138,2024-12,6:00 pm to 12:00 am,29.488141025641024
138,2025-01,12:00 am to 6:00 am,38.852076368757764
138,2025-01,12:00 pm to 6:00 pm,18.991761904761905
138,2025-01,6:00 am to 12:00 pm,23.16057142857143
138,2025-01,6:00 pm to 12:00 am,29.380464285714286
138,2025-02,12:00 am to 6:00 am,37.10252777777777
138,2025-02,12:00 pm to 6:00 pm,17.062152777777776
138,2025-02,6:00 am to 12:00 pm,19.499875
138,2025-02,6:00 pm to 12:00 am,28.463069444444443
138,2025-03,12:00 am to 6:00 am,36.50298611111111
138,2025-03,12:00 pm to 6:00 pm,16.347194444444444
138,2025-03,6:00 am to 12:00 pm,20.618569444444447
138,2025-03,6:00 pm to 12:00 am,28.693680555555556
139,2024-12,12:00 pm to 6:00 pm,18.609109379518056
139,2024-12,6:00 am to 12:00 pm,19.97615620051742
139,2024-12,6:00 pm to 12:00 am,20.84347481527483
139,2025-01,12:00 pm to 6:00 pm,18.78040539353132
139,2025-01,6:00 am to 12:00 pm,20.737935000781377
139,2025-01,6:00 pm to 12:00 am,21.04441086318387
139,2025-02,12:00 am to 6:00 am,20.769513888888888
139,2025-02,12:00 pm to 6:00 pm,18.084263888888888
139,2025-02,6:00 am to 12:00 pm,18.903902777777777
139,2025-02,6:00 pm to 12:00 am,19.873083333333334
139,2025-03,12:00 am to 6:00 am,21.02841666666667
139,2025-03,12:00 pm to 6:00 pm,18.19413888888889
139,2025-03,6:00 am to 12:00 pm,19.14286111111111
139,2025-03,6:00 pm to 12:00 am,20.105
140,2024-12,12:00 am to 6:00 am,20.891
140,2024-12,12:00 pm to 6:00 pm,18.573723535332814
140,2024-12,6:00 am to 12:00 pm,20.624716683375947
140,2024-12,6:00 pm to 12:00 am,19.48758431754221
140,2025-01,12:00 am to 6:00 am,20.558500000000002
140,2025-01,12:00 pm to 6:00 pm,19.318035290637095
140,2025-01,6:00 am to 12:00 pm,20.89516372141917
140,2025-01,6:00 pm to 12:00 am,20.367233405334684
140,2025-02,12:00 am to 6:00 am,19.201055555555556
140,2025-02,12:00 pm to 6:00 pm,18.406180555555554
140,2025-02,6:00 am to 12:00 pm,19.82225
140,2025-02,6:00 pm to 12:00 am,17.67447222222222
140,2025-03,12:00 am to 6:00 am,19.097125
140,2025-03,12:00 pm to 6:00 pm,18.485208333333333
140,2025-03,6:00 am to 12:00 pm,19.987166666666663
140,2025-03,6:00 pm to 12:00 am,17.93211111111111
141,2024-12,12:00 am to 6:00 am,43.16614904705719
141,2024-12,12:00 pm to 6:00 pm,39.958615384615385
141,2024-12,6:00 am to 12:00 pm,42.72044871794872
141,2024-12,6:00 pm to 12:00 am,41.01970512820513
141,2025-01,12:00 am to 6:00 am,43.48579877663472
141,2025-01,12:00 pm to 6:00 pm,40.602630952380956
141,2025-01,6:00 am to 12:00 pm,43.68354761904762
141,2025-01,6:00 pm to 12:00 am,41.52934523809524
141,2025-02,12:00 am to 6:00 am,42.446625000000004
141,2025-02,12:00 pm to 6:00 pm,39.774097222222224
141,2025-02,6:00 am to 12:00 pm,40.858847222222224
141,2025-02,6:00 pm to 12:00 am,40.43429166666667
141,2025-03,12:00 am to 6:00 am,43.49570833333333
141,2025-03,12:00 pm to 6:00 pm,40.116416666666666
141,2025-03,6:00 am to 12:00 pm,42.59908333333333
141,2025-03,6:00 pm to 12:00 am,41.14347222222222
142,2024-12,12:00 am to 6:00 am,52.671912675969345
142,2024-12,12:00 pm to 6:00 pm,49.98666666666667
142,2024-12,6:00 am to 12:00 pm,52.48028205128205
142,2024-12,6:00 pm to 12:00 am,50.84684615384615
142,2025-01,12:00 am to 6:00 am,53.62628224489722
142,2025-01,12:00 pm to 6:00 pm,50.78209523809523
142,2025-01,6:00 am to 12:00 pm,53.087559523809524
142,2025-01,6:00 pm to 12:00 am,51.178738095238096
142,2025-02,12:00 am to 6:00 am,52.49644444444444
142,2025-02,12:00 pm to 6:00 pm,49.510472222222226
142,2025-02,6:00 am to 12:00 pm,49.77759722222223
142,2025-02,6:00 pm to 12:00 am,50.023555555555554
142,2025-03,12:00 am to 6:00 am,53.758250000000004
142,2025-03,12:00 pm to 6:00 pm,50.31305555555556
142,2025-03,6:00 am to 12:00 pm,51.99115277777778
142,2025-03,6:00 pm to 12:00 am,50.90134722222223
143,2024-12,12:00 am to 6:00 am,15.718984450517867
143,2024-12,12:00 pm to 6:00 pm,10.840871794871795
143,2024-12,6:00 am to 12:00 pm,11.88382841631937
143,2024-12,6:00 pm to 12:00 am,12.969628205128204
143,2025-01,12:00 am to 6:00 am,15.646811978008543
143,2025-01,12:00 pm to 6:00 pm,10.654821428571429
143,2025-01,6:00 am to 12:00 pm,11.571857142857143
143,2025-01,6:00 pm to 12:00 am,12.949011904761905
143,2025-02,12:00 am to 6:00 am,15.275805555555557
143,2025-02,12:00 pm to 6:00 pm,10.741777777777777
143,2025-02,6:00 am to 12:00 pm,11.184486111111111
143,2025-02,6:00 pm to 12:00 am,13.089527777777777
143,2025-03,12:00 am to 6:00 am,15.502874999999998
143,2025-03,12:00 pm to 6:00 pm,10.659833333333333
143,2025-03,6:00 am to 12:00 pm,11.12347222222222
143,2025-03,6:00 pm to 12:00 am,12.957805555555554
144,2024-12,12:00 am to 6:00 am,19.804317392755095
144,2024-12,12:00 pm to 6:00 pm,14.396487179487181
144,2024-12,6:00 am to 12:00 pm,16.211614045658433
144,2024-12,6:00 pm to 12:00 am,17.848278021030286
144,2025-01,12:00 am to 6:00 am,20.3456448834018
144,2025-01,12:00 pm to 6:00 pm,14.345392857142857
144,2025-01,6:00 am to 12:00 pm,15.54634523809524
144,2025-01,6:00 pm to 12:00 am,17.85053093500174
144,2025-02,12:00 am to 6:00 am,19.100916666666667
144,2025-02,12:00 pm to 6:00 pm,13.476305555555557
144,2025-02,6:00 am to 12:00 pm,14.747791666666666
144,2025-02,6:00 pm to 12:00 am,16.626458333333332
144,2025-03,12:00 am to 6:00 am,18.88040277777778
144,2025-03,12:00 pm to 6:00 pm,13.089950750877476
144,2025-03,6:00 am to 12:00 pm,14.076347222222223
144,2025-03,6:00 pm to 12:00 am,16.835157731157732
145,2024-12,12:00 am to 6:00 am,21.02960225924242
145,2024-12,12:00 pm to 6:00 pm,13.81825641025641
145,2024-12,6:00 am to 12:00 pm,16.791614221286167
145,2024-12,6:00 pm to 12:00 am,17.21747435897436
145,2025-01,12:00 am to 6:00 am,21.77078622864074
145,2025-01,12:00 pm to 6:00 pm,13.452404761904761
145,2025-01,6:00 am to 12:00 pm,16.24082142857143
145,2025-01,6:00 pm to 12:00 am,17.463440476190478
145,2025-02,12:00 am to 6:00 am,20.131416666666667
145,2025-02,12:00 pm to 6:00 pm,12.59876388888889
145,2025-02,6:00 am to 12:00 pm,15.39201388888889
145,2025-02,6:00 pm to 12:00 am,17.16390277777778
145,2025-03,12:00 am to 6:00 am,20.379250000000003
145,2025-03,12:00 pm to 6:00 pm,12.476819444444445
145,2025-03,6:00 am to 12:00 pm,15.414319444444443
145,2025-03,6:00 pm to 12:00 am,16.904680555555554
146,2024-12,12:00 am to 6:00 am,25.75553750682995
146,2024-12,12:00 pm to 6:00 pm,19.20571794871795
146,2024-12,6:00 am to 12:00 pm,22.07620257948584
146,2024-12,6:00 pm to 12:00 am,22.67098165565633
146,2025-01,12:00 am to 6:00 am,26.556768210753475
146,2025-01,12:00 pm to 6:00 pm,19.432964285714288
146,2025-01,6:00 am to 12:00 pm,21.60830015884183
146,2025-01,6:00 pm to 12:00 am,22.747035714285715
146,2025-02,12:00 am to 6:00 am,25.42668055555556
146,2025-02,12:00 pm to 6:00 pm,19.336944444444445
146,2025-02,6:00 am to 12:00 pm,21.291722222222223
146,2025-02,6:00 pm to 12:00 am,22.13976388888889
146,2025-03,12:00 am to 6:00 am,25.564944444444446
146,2025-03,12:00 pm to 6:00 pm,19.479444444444443
146,2025-03,6:00 am to 12:00 pm,20.798083333333334
146,2025-03,6:00 pm to 12:00 am,22.304597222222224
147,2024-12,12:00 am to 6:00 am,26.215842037786818
147,2024-12,12:00 pm to 6:00 pm,20.135051282051283
147,2024-12,6:00 am to 12:00 pm,21.30737066965835
147,2024-12,6:00 pm to 12:00 am,22.69250163505195
147,2025-01,12:00 am to 6:00 am,27.190852523304816
147,2025-01,12:00 pm to 6:00 pm,20.11804761904762
147,2025-01,6:00 am to 12:00 pm,20.960797619047618
147,2025-01,6:00 pm to 12:00 am,23.280272312470135
147,2025-02,12:00 am to 6:00 am,25.623124999999998
147,2025-02,12:00 pm to 6:00 pm,19.98275
147,2025-02,6:00 am to 12:00 pm,20.263319444444445
147,2025-02,6:00 pm to 12:00 am,22.453736111111112
147,2025-03,12:00 am to 6:00 am,25.594652777777778
147,2025-03,12:00 pm to 6:00 pm,19.93433333333333
147,2025-03,6:00 am to 12:00 pm,20.20461111111111
147,2025-03,6:00 pm to 12:00 am,22.634236111111107
148,2024-12,12:00 am to 6:00 am,26.07713411490508
148,2024-12,12:00 pm to 6:00 pm,20.510384615384616
148,2024-12,6:00 am to 12:00 pm,22.68034426692061
148,2024-12,6:00 pm to 12:00 am,22.276521019847763
148,2025-01,12:00 am to 6:00 am,25.160512364863973
148,2025-01,12:00 pm to 6:00 pm,20.41336904761905
148,2025-01,6:00 am to 12:00 pm,22.670136227195897
148,2025-01,6:00 pm to 12:00 am,22.549672396058792
148,2025-02,12:00 am to 6:00 am,26.35263888888889
148,2025-02,12:00 pm to 6:00 pm,20.06555555555555
148,2025-02,6:00 am to 12:00 pm,22.260277777777777
148,2025-02,6:00 pm to 12:00 am,22.12461111111111
148,2025-03,12:00 am to 6:00 am,26.317222222222224
148,2025-03,12:00 pm to 6:00 pm,20.248027777777775
148,2025-03,6:00 am to 12:00 pm,22.303625
148,2025-03,6:00 pm to 12:00 am,22.39813888888889
149,2024-12,12:00 am to 6:00 am,26.55234242825523
149,2024-12,12:00 pm to 6:00 pm,20.171
149,2024-12,6:00 am to 12:00 pm,22.8773130973568
149,2024-12,6:00 pm to 12:00 am,22.873692307692306
149,2025-01,12:00 am to 6:00 am,26.398289858372852
149,2025-01,12:00 pm to 6:00 pm,19.760404761904763
149,2025-01,6:00 am to 12:00 pm,22.948317202890948
149,2025-01,6:00 pm to 12:00 am,22.780452815432742
149,2025-02,12:00 am to 6:00 am,25.63440277777778
149,2025-02,12:00 pm to 6:00 pm,19.456263888888888
149,2025-02,6:00 am to 12:00 pm,22.255805555555554
149,2025-02,6:00 pm to 12:00 am,22.332958333333334
149,2025-03,12:00 am to 6:00 am,25.591847222222224
149,2025-03,12:00 pm to 6:00 pm,19.137958333333334
149,2025-03,6:00 am to 12:00 pm,22.11113888888889
149,2025-03,6:00 pm to 12:00 am,22.514180555555555
150,2024-12,12:00 am to 6:00 am,13.058144398725476
150,2024-12,12:00 pm to 6:00 pm,14.210205043301068
150,2024-12,6:00 am to 12:00 pm,12.430017763843706
150,2024-12,6:00 pm to 12:00 am,13.95411899851675
150,2025-01,12:00 am to 6:00 am,12.662222070889312
150,2025-01,12:00 pm to 6:00 pm,14.248166666666668
150,2025-01,6:00 am to 12:00 pm,11.878006908884808
150,2025-01,6:00 pm to 12:00 am,13.963007173107949
150,2025-02,12:00 am to 6:00 am,11.693527777777776
150,2025-02,12:00 pm to 6:00 pm,13.920388888888889
150,2025-02,6:00 am to 12:00 pm,11.907291666666666
150,2025-02,6:00 pm to 12:00 am,13.67225
150,2025-03,12:00 am to 6:00 am,12.059222222222223
150,2025-03,12:00 pm to 6:00 pm,13.908680555555556
150,2025-03,6:00 am to 12:00 pm,12.07425
150,2025-03,6:00 pm to 12:00 am,14.039555555555554
151,2024-12,12:00 am to 6:00 am,26.139289066085198
151,2024-12,12:00 pm to 6:00 pm,18.6470641025641
151,2024-12,6:00 am to 12:00 pm,20.646876518218622
151,2024-12,6:00 pm to 12:00 am,22.2448702194698
151,2025-01,12:00 am to 6:00 am,26.0515768259842
151,2025-01,12:00 pm to 6:00 pm,18.612190476190477
151,2025-01,6:00 am to 12:00 pm,20.04282748917749
151,2025-01,6:00 pm to 12:00 am,23.16865586666667
151,2025-02,12:00 am to 6:00 am,24.890541666666667
151,2025-02,12:00 pm to 6:00 pm,18.155041666666666
151,2025-02,6:00 am to 12:00 pm,19.53401388888889
151,2025-02,6:00 pm to 12:00 am,22.44469444444444
151,2025-03,12:00 am to 6:00 am,24.82936111111111
151,2025-03,12:00 pm to 6:00 pm,17.999597222222224
151,2025-03,6:00 am to 12:00 pm,19.52861111111111
151,2025-03,6:00 pm to 12:00 am,22.532694444444445
152,2024-12,12:00 am to 6:00 am,28.575998340759515
152,2024-12,12:00 pm to 6:00 pm,20.805253523962946
152,2024-12,6:00 am to 12:00 pm,22.24920218472964
152,2024-12,6:00 pm to 12:00 am,24.01358676289865
152,2025-01,12:00 am to 6:00 am,27.919468158943175
152,2025-01,12:00 pm to 6:00 pm,21.038666666666668
152,2025-01,6:00 am to 12:00 pm,22.534634272124748
152,2025-01,6:00 pm to 12:00 am,24.510528051843195
152,2025-02,12:00 am to 6:00 am,25.250916666666665
152,2025-02,12:00 pm to 6:00 pm,20.275694444444444
152,2025-02,6:00 am to 12:00 pm,21.25448611111111
152,2025-02,6:00 pm to 12:00 am,23.580791666666666
152,2025-03,12:00 am to 6:00 am,25.188138888888886
152,2025-03,12:00 pm to 6:00 pm,20.02865277777778
152,2025-03,6:00 am to 12:00 pm,21.07286111111111
152,2025-03,6:00 pm to 12:00 am,23.261569444444444
153,2024-12,12:00 am to 6:00 am,26.980032262985663
153,2024-12,12:00 pm to 6:00 pm,21.392794871794873
153,2024-12,6:00 am to 12:00 pm,23.385160788689145
153,2024-12,6:00 pm to 12:00 am,23.601048323850502
153,2025-01,12:00 am to 6:00 am,25.806887944683982
153,2025-01,12:00 pm to 6:00 pm,21.602190476190476
153,2025-01,6:00 am to 12:00 pm,23.456883092932884
153,2025-01,6:00 pm to 12:00 am,23.888279842001058
153,2025-02,12:00 am to 6:00 am,24.166944444444443
153,2025-02,12:00 pm to 6:00 pm,21.656652777777776
153,2025-02,6:00 am to 12:00 pm,22.41722222222222
153,2025-02,6:00 pm to 12:00 am,23.542444444444442
153,2025-03,12:00 am to 6:00 am,24.259319444444444
153,2025-03,12:00 pm to 6:00 pm,21.375819444444442
153,2025-03,6:00 am to 12:00 pm,22.79952777777778
153,2025-03,6:00 pm to 12:00 am,23.689666666666668
154,2024-12,12:00 am to 6:00 am,18.110340136625304
154,2024-12,12:00 pm to 6:00 pm,13.91552564102564
154,2024-12,6:00 am to 12:00 pm,15.522294424727434
154,2024-12,6:00 pm to 12:00 am,16.66401282051282
154,2025-01,12:00 am to 6:00 am,18.342217092822697
154,2025-01,12:00 pm to 6:00 pm,14.243654761904763
154,2025-01,6:00 am to 12:00 pm,15.066401277584205
154,2025-01,6:00 pm to 12:00 am,16.75624764756202
154,2025-02,12:00 am to 6:00 am,16.648930555555555
154,2025-02,12:00 pm to 6:00 pm,13.979513888888889
154,2025-02,6:00 am to 12:00 pm,14.656986111111111
154,2025-02,6:00 pm to 12:00 am,16.358208333333334
154,2025-03,12:00 am to 6:00 am,16.638555555555556
154,2025-03,12:00 pm to 6:00 pm,13.931430555555556
154,2025-03,6:00 am to 12:00 pm,14.718402777777778
154,2025-03,6:00 pm to 12:00 am,16.46475
155,2024-12,12:00 am to 6:00 am,12.8388599669055
155,2024-12,12:00 pm to 6:00 pm,11.729012820512821
155,2024-12,6:00 am to 12:00 pm,13.002938276630067
155,2024-12,6:00 pm to 12:00 am,12.93025641025641
155,2025-01,12:00 am to 6:00 am,12.670650866868721
155,2025-01,12:00 pm to 6:00 pm,11.684678571428572
155,2025-01,6:00 am to 12:00 pm,12.455896865734857
155,2025-01,6:00 pm to 12:00 am,13.036123895067009
155,2025-02,12:00 am to 6:00 am,11.680111111111112
155,2025-02,12:00 pm to 6:00 pm,11.440458333333334
155,2025-02,6:00 am to 12:00 pm,12.516263888888888
155,2025-02,6:00 pm to 12:00 am,12.483416666666665
155,2025-03,12:00 am to 6:00 am,11.688333333333333
155,2025-03,12:00 pm to 6:00 pm,11.71826388888889
155,2025-03,6:00 am to 12:00 pm,12.569416666666667
155,2025-03,6:00 pm to 12:00 am,12.550333333333333
156,2024-12,12:00 am to 6:00 am,9.842531941257981
156,2024-12,12:00 pm to 6:00 pm,11.117192307692306
156,2024-12,6:00 am to 12:00 pm,10.342231892585856
156,2024-12,6:00 pm to 12:00 am,11.720653846153846
156,2025-01,12:00 am to 6:00 am,9.589608565072231
156,2025-01,12:00 pm to 6:00 pm,11.116166666666667
156,2025-01,6:00 am to 12:00 pm,10.584107778181158
156,2025-01,6:00 pm to 12:00 am,11.782178571428572
156,2025-02,12:00 am to 6:00 am,9.418083333333334
156,2025-02,12:00 pm to 6:00 pm,11.262569444444445
156,2025-02,6:00 am to 12:00 pm,10.643541666666666
156,2025-02,6:00 pm to 12:00 am,11.625916666666667
156,2025-03,12:00 am to 6:00 am,9.413791666666667
156,2025-03,12:00 pm to 6:00 pm,11.081569444444446
156,2025-03,6:00 am to 12:00 pm,10.474444444444444
156,2025-03,6:00 pm to 12:00 am,11.516972222222222
158,2024-12,12:00 am to 6:00 am,16.886884500088136
158,2024-12,12:00 pm to 6:00 pm,14.580413966736513
158,2024-12,6:00 am to 12:00 pm,14.674028886164493
158,2024-12,6:00 pm to 12:00 am,15.667692867181046
158,2025-01,12:00 am to 6:00 am,16.610954691637982
158,2025-01,12:00 pm to 6:00 pm,14.55594285433353
158,2025-01,6:00 am to 12:00 pm,14.787124854207462
158,2025-01,6:00 pm to 12:00 am,15.927078082489777
158,2025-02,12:00 am to 6:00 am,14.085611111111112
158,2025-02,12:00 pm to 6:00 pm,14.031416666666667
158,2025-02,6:00 am to 12:00 pm,13.902805555555554
158,2025-02,6:00 pm to 12:00 am,14.979736111111109
158,2025-03,12:00 am to 6:00 am,13.942597222222224
158,2025-03,12:00 pm to 6:00 pm,13.983388888888888
158,2025-03,6:00 am to 12:00 pm,13.975277777777777
158,2025-03,6:00 pm to 12:00 am,15.205708333333334
159,2024-12,12:00 am to 6:00 am,16.360097383081676
159,2024-12,12:00 pm to 6:00 pm,15.33471794871795
159,2024-12,6:00 am to 12:00 pm,16.32166666666667
159,2024-12,6:00 pm to 12:00 am,16.04515384615385
159,2025-01,12:00 am to 6:00 am,15.97742049449384
159,2025-01,12:00 pm to 6:00 pm,15.48667857142857
159,2025-01,6:00 am to 12:00 pm,16.61092857142857
159,2025-01,6:00 pm to 12:00 am,16.23629761904762
159,2025-02,12:00 am to 6:00 am,15.245972222222221
159,2025-02,12:00 pm to 6:00 pm,14.985541666666668
159,2025-02,6:00 am to 12:00 pm,16.31597222222222
159,2025-02,6:00 pm to 12:00 am,15.769930555555556
159,2025-03,12:00 am to 6:00 am,15.35075
159,2025-03,12:00 pm to 6:00 pm,15.123
159,2025-03,6:00 am to 12:00 pm,16.03258333333333
159,2025-03,6:00 pm to 12:00 am,15.892902777777778
160,2024-12,12:00 am to 6:00 am,26.558361977976617
160,2024-12,12:00 pm to 6:00 pm,23.789820512820512
160,2024-12,6:00 am to 12:00 pm,24.00094405683159
160,2024-12,6:00 pm to 12:00 am,25.258298241860135
160,2025-01,12:00 am to 6:00 am,27.12967950478189
160,2025-01,12:00 pm to 6:00 pm,23.887178571428574
160,2025-01,6:00 am to 12:00 pm,24.570226485148513
160,2025-01,6:00 pm to 12:00 am,25.755688951695788
160,2025-02,12:00 am to 6:00 am,24.16684722222222
160,2025-02,12:00 pm to 6:00 pm,23.28827777777778
160,2025-02,6:00 am to 12:00 pm,24.11334722222222
160,2025-02,6:00 pm to 12:00 am,25.272555555555556
160,2025-03,12:00 am to 6:00 am,24.401986111111114
160,2025-03,12:00 pm to 6:00 pm,24.125694444444445
160,2025-03,6:00 am to 12:00 pm,24.38811111111111
160,2025-03,6:00 pm to 12:00 am,25.657
161,2024-12,12:00 am to 6:00 am,27.45048191075325
161,2024-12,12:00 pm to 6:00 pm,21.48348717948718
161,2024-12,6:00 am to 12:00 pm,22.159892852767143
161,2024-12,6:00 pm to 12:00 am,25.663182529710593
161,2025-01,12:00 am to 6:00 am,28.2121324554534
161,2025-01,12:00 pm to 6:00 pm,21.778761904761904
161,2025-01,6:00 am to 12:00 pm,22.3230632670594
161,2025-01,6:00 pm to 12:00 am,26.281053247231004
161,2025-02,12:00 am to 6:00 am,26.20673611111111
161,2025-02,12:00 pm to 6:00 pm,20.813499999999998
161,2025-02,6:00 am to 12:00 pm,21.349722222222223
161,2025-02,6:00 pm to 12:00 am,24.685388888888884
161,2025-03,12:00 am to 6:00 am,26.06895833333333
161,2025-03,12:00 pm to 6:00 pm,20.478194444444444
161,2025-03,6:00 am to 12:00 pm,21.241222222222223
161,2025-03,6:00 pm to 12:00 am,24.198708333333332
162,2024-12,12:00 am to 6:00 am,22.769951994638035
162,2024-12,12:00 pm to 6:00 pm,16.047935897435895
162,2024-12,6:00 am to 12:00 pm,18.768656800108158
162,2024-12,6:00 pm to 12:00 am,21.012120501853047
162,2025-01,12:00 am to 6:00 am,23.549977812278033
162,2025-01,12:00 pm to 6:00 pm,16.84154761904762
162,2025-01,6:00 am to 12:00 pm,18.56141657670625
162,2025-01,6:00 pm to 12:00 am,21.569912490862745
162,2025-02,12:00 am to 6:00 am,22.37670833333333
162,2025-02,12:00 pm to 6:00 pm,16.331125
162,2025-02,6:00 am to 12:00 pm,17.791625
162,2025-02,6:00 pm to 12:00 am,20.936194444444443
162,2025-03,12:00 am to 6:00 am,22.207291666666666
162,2025-03,12:00 pm to 6:00 pm,16.655194444444444
162,2025-03,6:00 am to 12:00 pm,17.983666666666668
162,2025-03,6:00 pm to 12:00 am,20.82472222222222
163,2024-12,12:00 am to 6:00 am,17.02787735278037
163,2024-12,12:00 pm to 6:00 pm,14.508064102564104
163,2024-12,6:00 am to 12:00 pm,16.46116970707816
163,2024-12,6:00 pm to 12:00 am,17.189923693538546
163,2025-01,12:00 am to 6:00 am,17.761874196306845
163,2025-01,12:00 pm to 6:00 pm,14.638892857142858
163,2025-01,6:00 am to 12:00 pm,16.253036504432025
163,2025-01,6:00 pm to 12:00 am,17.000286848170532
163,2025-02,12:00 am to 6:00 am,14.700361111111112
163,2025-02,12:00 pm to 6:00 pm,14.123166666666664
163,2025-02,6:00 am to 12:00 pm,15.718847222222221
163,2025-02,6:00 pm to 12:00 am,16.341055555555556
163,2025-03,12:00 am to 6:00 am,15.067375
163,2025-03,12:00 pm to 6:00 pm,14.103416666666666
163,2025-03,6:00 am to 12:00 pm,15.656486111111112
163,2025-03,6:00 pm to 12:00 am,16.266472222222223
164,2024-12,12:00 am to 6:00 am,22.197572311162862
164,2024-12,12:00 pm to 6:00 pm,17.25834615384615
164,2024-12,6:00 am to 12:00 pm,17.905381724134557
164,2024-12,6:00 pm to 12:00 am,20.539453024315108
164,2025-01,12:00 am to 6:00 am,22.336788641578394
164,2025-01,12:00 pm to 6:00 pm,17.279630952380952
164,2025-01,6:00 am to 12:00 pm,18.127609771672034
164,2025-01,6:00 pm to 12:00 am,20.5003472275415
164,2025-02,12:00 am to 6:00 am,19.444
164,2025-02,12:00 pm to 6:00 pm,16.91559722222222
164,2025-02,6:00 am to 12:00 pm,17.31838888888889
164,2025-02,6:00 pm to 12:00 am,19.58838888888889
164,2025-03,12:00 am to 6:00 am,19.90359722222222
164,2025-03,12:00 pm to 6:00 pm,16.568555555555555
164,2025-03,6:00 am to 12:00 pm,17.56313888888889
