datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-05-01T00:00:00.000Z,2025-05-01T01:00:00.000Z,37.78378100,-122.41156100,,,,-37.85,sensor-ready,-37.85,7.15,sensor-ready,7.15,-45.05,sensor-ready,-45.05,116.30,sensor-ready,116.30,182.25,sensor-ready,182.25,-35.25,sensor-ready,-35.25,113.80,sensor-ready,113.80,133.25,sensor-ready,133.25,13.23,calibrated-ready,13.57,12,calibrated-ready,12,13,calibrated-ready,14,,,,,,,20.59,calibration-missing,,21,calibration-missing,,20.99,calibration-missing,,12.69,sensor-ready,12.69,10.94,sensor-ready,10.94,5.81,calibration-missing,,11.90,sensor-ready,11.90,9.95,calibrated-ready,9.94,10,calibrated-ready,10,9.52,calibrated-ready,9.36,9.19,calibrated-ready,9.81,51,calibrated-ready,52,12.48,sensor-ready,12.48,10.73,sensor-ready,10.73,,,,59.54,sensor-ready,59.54,,,,18.05,sensor-ready,18.05,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-05-01T00:00:00.000Z,2025-05-01T01:00:00.000Z,37.72515600,-122.39415600,,,,223.20,sensor-ready,223.20,37.45,sensor-ready,37.45,185.20,sensor-ready,185.20,257.50,sensor-ready,257.50,295.45,sensor-ready,295.45,226.65,sensor-ready,226.65,264.60,sensor-ready,264.60,189.20,sensor-ready,189.20,14.01,calibrated-ready,11.34,13,calibrated-ready,10,14,calibrated-ready,11,,,,,,,16.69,calibration-missing,,17,calibration-missing,,16.24,calibration-missing,,11.75,sensor-ready,11.75,10.30,sensor-ready,10.30,4.95,calibration-missing,,11.11,sensor-ready,11.11,9.15,calibrated-ready,8.87,9,calibrated-ready,9,8.76,calibrated-ready,8.01,8.59,calibrated-ready,8.59,47,calibrated-ready,47,11.61,sensor-ready,11.61,10.16,sensor-ready,10.16,,,,58.33,sensor-ready,58.33,,,,18.65,sensor-ready,18.65,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.79429200,-122.40409800,,,,197.71,sensor-ready,197.71,14.00,sensor-ready,14.00,183.24,sensor-ready,183.24,157.53,sensor-ready,157.53,184.00,sensor-ready,184.00,143.53,sensor-ready,143.53,155.71,sensor-ready,155.71,100.53,sensor-ready,100.53,13.39,calibrated-ready,12.09,12,calibrated-ready,11,13,calibrated-ready,12,,,,,,,15.51,calibration-missing,,16,calibration-missing,,14.28,calibration-missing,,13.72,sensor-ready,13.72,11.70,sensor-ready,11.70,5.89,calibration-missing,,12.83,sensor-ready,12.83,12.29,calibrated-ready,9.03,12,calibrated-ready,9,11.12,calibrated-ready,7.82,10.99,calibrated-ready,8.65,54,calibrated-ready,48,13.60,sensor-ready,13.60,11.59,sensor-ready,11.59,,,,56.56,sensor-ready,56.56,,,,18.86,sensor-ready,18.86,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.73478700,-122.38956900,,,,88.15,sensor-ready,88.15,43.50,sensor-ready,43.50,43.90,sensor-ready,43.90,128.25,sensor-ready,128.25,124.50,sensor-ready,124.50,85.40,sensor-ready,85.40,112.75,sensor-ready,112.75,124.20,sensor-ready,124.20,9.91,calibrated-ready,9.51,8,calibrated-ready,8,10,calibrated-ready,10,,,,,,,20.32,calibration-missing,,20,calibration-missing,,21.49,calibration-missing,,11.52,sensor-ready,11.52,9.55,sensor-ready,9.55,5.12,calibration-missing,,10.83,sensor-ready,10.83,8.83,calibrated-ready,9.84,9,calibrated-ready,10,8.14,calibrated-ready,9.32,7.86,calibrated-ready,9.50,43,calibrated-ready,52,11.34,sensor-ready,11.34,9.36,sensor-ready,9.36,,,,57.58,sensor-ready,57.58,,,,18.70,sensor-ready,18.70,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.77947000,-122.40792100,,,,152.45,sensor-ready,152.45,25.65,sensor-ready,25.65,126.30,sensor-ready,126.30,160.00,sensor-ready,160.00,185.10,sensor-ready,185.10,146.75,sensor-ready,146.75,119.25,sensor-ready,119.25,86.35,sensor-ready,86.35,12.34,calibrated-ready,9.84,11,calibrated-ready,8,12,calibrated-ready,10,,,,,,,18.82,calibration-missing,,19,calibration-missing,,17.64,calibration-missing,,12.41,sensor-ready,12.41,9.92,sensor-ready,9.92,6.22,calibration-missing,,11.66,sensor-ready,11.66,11.71,calibrated-ready,9.33,12,calibrated-ready,9,9.94,calibrated-ready,8.41,9.81,calibrated-ready,8.84,52,calibrated-ready,49,12.24,sensor-ready,12.24,9.75,sensor-ready,9.75,,,,60.75,sensor-ready,60.75,,,,17.51,sensor-ready,17.51,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.78209800,-122.41532900,,,,265.50,sensor-ready,265.50,5.45,sensor-ready,5.45,259.90,sensor-ready,259.90,248.10,sensor-ready,248.10,282.40,sensor-ready,282.40,265.30,sensor-ready,265.30,198.95,sensor-ready,198.95,132.05,sensor-ready,132.05,13.96,calibrated-ready,11.72,12,calibrated-ready,10,14,calibrated-ready,12,,,,,,,20.82,calibration-missing,,21,calibration-missing,,20.36,calibration-missing,,12.40,sensor-ready,12.40,10.00,sensor-ready,10.00,5.46,calibration-missing,,11.67,sensor-ready,11.67,10.61,calibrated-ready,9.89,11,calibrated-ready,10,9.75,calibrated-ready,9.19,9.49,calibrated-ready,9.66,52,calibrated-ready,52,12.20,sensor-ready,12.20,9.79,sensor-ready,9.79,,,,60.51,sensor-ready,60.51,,,,17.69,sensor-ready,17.69,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.72887100,-122.37440100,,,,223.55,sensor-ready,223.55,3.35,sensor-ready,3.35,220.10,sensor-ready,220.10,168.50,sensor-ready,168.50,208.55,sensor-ready,208.55,231.90,sensor-ready,231.90,185.35,sensor-ready,185.35,139.10,sensor-ready,139.10,13.02,calibrated-ready,12.93,12,calibrated-ready,11,13,calibrated-ready,13,,,,,,,17.21,calibration-missing,,17,calibration-missing,,17.48,calibration-missing,,11.63,sensor-ready,11.63,10.03,sensor-ready,10.03,5.16,calibration-missing,,10.90,sensor-ready,10.90,10.48,calibrated-ready,8.51,10,calibrated-ready,9,10.19,calibrated-ready,8.00,9.98,calibrated-ready,8.62,52,calibrated-ready,48,11.49,sensor-ready,11.49,9.88,sensor-ready,9.88,,,,64.02,sensor-ready,64.02,,,,16.78,sensor-ready,16.78,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.76955900,-122.40685700,,,,255.15,sensor-ready,255.15,27.80,sensor-ready,27.80,227.00,sensor-ready,227.00,246.45,sensor-ready,246.45,286.45,sensor-ready,286.45,260.25,sensor-ready,260.25,220.65,sensor-ready,220.65,143.70,sensor-ready,143.70,12.56,calibrated-ready,11.90,11,calibrated-ready,10,13,calibrated-ready,12,,,,,,,19.11,calibration-missing,,19,calibration-missing,,21.22,calibration-missing,,9.95,sensor-ready,9.95,8.79,sensor-ready,8.79,4.63,calibration-missing,,9.38,sensor-ready,9.38,7.75,calibrated-ready,9.43,8,calibrated-ready,9,7.67,calibrated-ready,9.32,7.28,calibrated-ready,9.44,40,calibrated-ready,52,9.78,sensor-ready,9.78,8.60,sensor-ready,8.60,,,,55.10,sensor-ready,55.10,,,,19.24,sensor-ready,19.24,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.76610000,-122.39897100,,,,116.80,sensor-ready,116.80,61.80,sensor-ready,61.80,54.50,sensor-ready,54.50,97.20,sensor-ready,97.20,131.35,sensor-ready,131.35,52.10,sensor-ready,52.10,76.30,sensor-ready,76.30,1.50,sensor-ready,1.50,12.13,calibrated-ready,10.33,11,calibrated-ready,9,12,calibrated-ready,10,,,,,,,18.61,calibration-missing,,19,calibration-missing,,19.82,calibration-missing,,11.80,sensor-ready,11.80,10.03,sensor-ready,10.03,4.99,calibration-missing,,11.11,sensor-ready,11.11,8.84,calibrated-ready,9.23,9,calibrated-ready,9,8.37,calibrated-ready,9.00,7.95,calibrated-ready,9.18,44,calibrated-ready,51,11.62,sensor-ready,11.62,9.83,sensor-ready,9.83,,,,60.35,sensor-ready,60.35,,,,17.78,sensor-ready,17.78,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.78378100,-122.41156100,,,,57.74,sensor-ready,57.74,8.84,sensor-ready,8.84,48.84,sensor-ready,48.84,118.11,sensor-ready,118.11,138.05,sensor-ready,138.05,57.95,sensor-ready,57.95,143.95,sensor-ready,143.95,126.16,sensor-ready,126.16,12.25,calibrated-ready,12.44,11,calibrated-ready,11,12,calibrated-ready,12,,,,,,,22.07,calibration-missing,,22,calibration-missing,,21.19,calibration-missing,,13.88,sensor-ready,13.88,11.10,sensor-ready,11.10,6.93,calibration-missing,,13.06,sensor-ready,13.06,11.25,calibrated-ready,10.27,11,calibrated-ready,10,9.64,calibrated-ready,9.45,9.71,calibrated-ready,9.90,52,calibrated-ready,52,13.67,sensor-ready,13.67,10.88,sensor-ready,10.88,,,,62.58,sensor-ready,62.58,,,,17.18,sensor-ready,17.18,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-05-01T01:00:00.000Z,2025-05-01T02:00:00.000Z,37.72515600,-122.39415600,,,,312.90,sensor-ready,312.90,37.70,sensor-ready,37.70,274.60,sensor-ready,274.60,354.20,sensor-ready,354.20,359.75,sensor-ready,359.75,336.60,sensor-ready,336.60,329.95,sensor-ready,329.95,288.75,sensor-ready,288.75,13.93,calibrated-ready,10.95,12,calibrated-ready,9,14,calibrated-ready,11,,,,,,,15.71,calibration-missing,,16,calibration-missing,,16.37,calibration-missing,,12.38,sensor-ready,12.38,10.42,sensor-ready,10.42,5.38,calibration-missing,,11.76,sensor-ready,11.76,9.50,calibrated-ready,8.55,10,calibrated-ready,9,8.85,calibrated-ready,8.07,8.84,calibrated-ready,8.59,49,calibrated-ready,47,12.26,sensor-ready,12.26,10.28,sensor-ready,10.28,,,,60.66,sensor-ready,60.66,,,,17.82,sensor-ready,17.82,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.79429200,-122.40409800,,,,450.61,sensor-ready,450.61,0.00,sensor-ready,0.00,450.61,sensor-ready,450.61,277.22,sensor-ready,277.22,381.50,sensor-ready,381.50,442.17,sensor-ready,442.17,356.11,sensor-ready,356.11,196.50,sensor-ready,196.50,16.60,calibrated-ready,13.51,15,calibrated-ready,12,17,calibrated-ready,14,,,,,,,16.90,calibration-missing,,17,calibration-missing,,14.41,calibration-missing,,15.45,sensor-ready,15.45,11.87,sensor-ready,11.87,7.12,calibration-missing,,14.48,sensor-ready,14.48,13.68,calibrated-ready,8.94,14,calibrated-ready,9,11.25,calibrated-ready,7.88,11.84,calibrated-ready,8.71,56,calibrated-ready,48,15.32,sensor-ready,15.32,11.75,sensor-ready,11.75,,,,64.25,sensor-ready,64.25,,,,16.36,sensor-ready,16.36,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.73478700,-122.38956900,,,,56.67,sensor-ready,56.67,37.10,sensor-ready,37.10,19.29,sensor-ready,19.29,107.81,sensor-ready,107.81,107.38,sensor-ready,107.38,56.14,sensor-ready,56.14,95.43,sensor-ready,95.43,90.33,sensor-ready,90.33,11.59,calibrated-ready,9.99,10,calibrated-ready,8,12,calibrated-ready,10,,,,,,,21.37,calibration-missing,,21,calibration-missing,,21.53,calibration-missing,,11.74,sensor-ready,11.74,9.66,sensor-ready,9.66,5.54,calibration-missing,,11.03,sensor-ready,11.03,9.31,calibrated-ready,9.79,9,calibrated-ready,10,8.19,calibrated-ready,9.36,8.35,calibrated-ready,9.54,46,calibrated-ready,52,11.56,sensor-ready,11.56,9.47,sensor-ready,9.47,,,,62.22,sensor-ready,62.22,,,,17.15,sensor-ready,17.15,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.77947000,-122.40792100,,,,200.15,sensor-ready,200.15,22.75,sensor-ready,22.75,177.00,sensor-ready,177.00,192.90,sensor-ready,192.90,202.30,sensor-ready,202.30,186.90,sensor-ready,186.90,174.00,sensor-ready,174.00,128.20,sensor-ready,128.20,12.25,calibrated-ready,9.52,11,calibrated-ready,8,12,calibrated-ready,10,,,,,,,19.21,calibration-missing,,19,calibration-missing,,17.74,calibration-missing,,12.61,sensor-ready,12.61,10.06,sensor-ready,10.06,6.42,calibration-missing,,11.86,sensor-ready,11.86,11.84,calibrated-ready,9.04,12,calibrated-ready,9,10.05,calibrated-ready,8.46,10.38,calibrated-ready,8.88,53,calibrated-ready,49,12.44,sensor-ready,12.44,9.89,sensor-ready,9.89,,,,65.40,sensor-ready,65.40,,,,16.08,sensor-ready,16.08,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.78209800,-122.41532900,,,,176.15,sensor-ready,176.15,8.20,sensor-ready,8.20,167.70,sensor-ready,167.70,113.35,sensor-ready,113.35,129.25,sensor-ready,129.25,186.05,sensor-ready,186.05,81.55,sensor-ready,81.55,43.90,sensor-ready,43.90,14.42,calibrated-ready,11.41,13,calibrated-ready,10,14,calibrated-ready,11,,,,,,,23.11,calibration-missing,,23,calibration-missing,,20.49,calibration-missing,,12.81,sensor-ready,12.81,10.15,sensor-ready,10.15,6.10,calibration-missing,,12.00,sensor-ready,12.00,12.04,calibrated-ready,10.08,12,calibrated-ready,10,9.86,calibrated-ready,9.25,10.28,calibrated-ready,9.75,53,calibrated-ready,52,12.58,sensor-ready,12.58,9.94,sensor-ready,9.94,,,,65.54,sensor-ready,65.54,,,,16.13,sensor-ready,16.13,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.72887100,-122.37440100,,,,69.29,sensor-ready,69.29,2.67,sensor-ready,2.67,66.57,sensor-ready,66.57,68.95,sensor-ready,68.95,105.76,sensor-ready,105.76,96.62,sensor-ready,96.62,58.52,sensor-ready,58.52,-0.62,sensor-ready,-0.62,13.01,calibrated-ready,11.49,12,calibrated-ready,10,13,calibrated-ready,11,,,,,,,17.09,calibration-missing,,17,calibration-missing,,17.49,calibration-missing,,11.77,sensor-ready,11.77,10.12,sensor-ready,10.12,5.43,calibration-missing,,11.06,sensor-ready,11.06,10.74,calibrated-ready,8.20,11,calibrated-ready,8,10.22,calibrated-ready,8.03,10.17,calibrated-ready,8.56,53,calibrated-ready,47,11.65,sensor-ready,11.65,9.96,sensor-ready,9.96,,,,67.32,sensor-ready,67.32,,,,15.63,sensor-ready,15.63,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.76955900,-122.40685700,,,,313.62,sensor-ready,313.62,16.24,sensor-ready,16.24,297.14,sensor-ready,297.14,247.14,sensor-ready,247.14,286.29,sensor-ready,286.29,301.57,sensor-ready,301.57,249.33,sensor-ready,249.33,73.33,sensor-ready,73.33,14.96,calibrated-ready,12.72,13,calibrated-ready,11,15,calibrated-ready,13,,,,,,,22.36,calibration-missing,,22,calibration-missing,,21.35,calibration-missing,,11.06,sensor-ready,11.06,8.92,sensor-ready,8.92,5.53,calibration-missing,,10.44,sensor-ready,10.44,9.06,calibrated-ready,9.95,9,calibrated-ready,10,7.77,calibrated-ready,9.37,7.72,calibrated-ready,9.50,43,calibrated-ready,52,10.87,sensor-ready,10.87,8.73,sensor-ready,8.73,,,,62.35,sensor-ready,62.35,,,,16.78,sensor-ready,16.78,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.76610000,-122.39897100,,,,26.65,sensor-ready,26.65,43.35,sensor-ready,43.35,-16.75,sensor-ready,-16.75,134.10,sensor-ready,134.10,194.30,sensor-ready,194.30,44.20,sensor-ready,44.20,107.20,sensor-ready,107.20,23.40,sensor-ready,23.40,12.38,calibrated-ready,10.19,11,calibrated-ready,9,12,calibrated-ready,10,,,,,,,21.41,calibration-missing,,21,calibration-missing,,20.01,calibration-missing,,12.94,sensor-ready,12.94,10.21,sensor-ready,10.21,5.66,calibration-missing,,12.18,sensor-ready,12.18,10.06,calibrated-ready,9.82,10,calibrated-ready,10,8.50,calibrated-ready,9.07,8.68,calibrated-ready,9.27,48,calibrated-ready,51,12.73,sensor-ready,12.73,10.01,sensor-ready,10.01,,,,64.30,sensor-ready,64.30,,,,16.49,sensor-ready,16.49,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.78378100,-122.41156100,,,,25.28,sensor-ready,25.28,17.39,sensor-ready,17.39,7.72,sensor-ready,7.72,106.17,sensor-ready,106.17,160.61,sensor-ready,160.61,26.28,sensor-ready,26.28,99.72,sensor-ready,99.72,79.39,sensor-ready,79.39,12.11,calibrated-ready,11.52,11,calibrated-ready,10,12,calibrated-ready,12,,,,,,,23.36,calibration-missing,,23,calibration-missing,,21.34,calibration-missing,,14.05,sensor-ready,14.05,11.27,sensor-ready,11.27,7.14,calibration-missing,,13.21,sensor-ready,13.21,11.94,calibrated-ready,10.24,12,calibrated-ready,10,9.76,calibrated-ready,9.51,10.45,calibrated-ready,9.98,53,calibrated-ready,52,13.84,sensor-ready,13.84,11.05,sensor-ready,11.05,,,,66.73,sensor-ready,66.73,,,,15.91,sensor-ready,15.91,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-05-01T02:00:00.000Z,2025-05-01T03:00:00.000Z,37.72515600,-122.39415600,,,,23.95,sensor-ready,23.95,37.80,sensor-ready,37.80,-14.35,sensor-ready,-14.35,109.15,sensor-ready,109.15,122.95,sensor-ready,122.95,12.90,sensor-ready,12.90,90.35,sensor-ready,90.35,48.80,sensor-ready,48.80,13.87,calibrated-ready,10.48,12,calibrated-ready,9,14,calibrated-ready,10,,,,,,,15.08,calibration-missing,,15,calibration-missing,,16.30,calibration-missing,,12.19,sensor-ready,12.19,10.51,sensor-ready,10.51,5.32,calibration-missing,,11.57,sensor-ready,11.57,9.47,calibrated-ready,8.16,9,calibrated-ready,8,8.88,calibrated-ready,8.08,9.02,calibrated-ready,8.54,50,calibrated-ready,47,12.06,sensor-ready,12.06,10.37,sensor-ready,10.37,,,,63.04,sensor-ready,63.04,,,,16.92,sensor-ready,16.92,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-05-01T03:00:00.000Z,2025-05-01T04:00:00.000Z,37.79429200,-122.40409800,,,,358.90,sensor-ready,358.90,0.00,sensor-ready,0.00,358.90,sensor-ready,358.90,257.35,sensor-ready,257.35,296.35,sensor-ready,296.35,363.95,sensor-ready,363.95,307.75,sensor-ready,307.75,237.75,sensor-ready,237.75,13.08,calibrated-ready,10.11,12,calibrated-ready,9,13,calibrated-ready,10,,,,,,,17.90,calibration-missing,,18,calibration-missing,,14.45,calibration-missing,,15.21,sensor-ready,15.21,11.92,sensor-ready,11.92,7.10,calibration-missing,,14.19,sensor-ready,14.19,14.14,calibrated-ready,8.66,14,calibrated-ready,9,11.27,calibrated-ready,7.88,12.66,calibrated-ready,8.71,58,calibrated-ready,48,15.07,sensor-ready,15.07,11.80,sensor-ready,11.80,,,,69.00,sensor-ready,69.00,,,,15.11,sensor-ready,15.11,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-05-01T03:00:00.000Z,2025-05-01T04:00:00.000Z,37.73478700,-122.38956900,,,,70.05,sensor-ready,70.05,22.50,sensor-ready,22.50,47.30,sensor-ready,47.30,103.40,sensor-ready,103.40,109.50,sensor-ready,109.50,63.65,sensor-ready,63.65,94.85,sensor-ready,94.85,78.65,sensor-ready,78.65,14.11,calibrated-ready,11.54,13,calibrated-ready,10,14,calibrated-ready,12,,,,,,,23.75,calibration-missing,,24,calibration-missing,,21.56,calibration-missing,,12.12,sensor-ready,12.12,9.76,sensor-ready,9.76,5.95,calibration-missing,,11.36,sensor-ready,11.36,10.19,calibrated-ready,9.91,10,calibrated-ready,10,8.24,calibrated-ready,9.39,9.13,calibrated-ready,9.59,51,calibrated-ready,52,11.93,sensor-ready,11.93,9.57,sensor-ready,9.57,,,,68.76,sensor-ready,68.76,,,,15.25,sensor-ready,15.25,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-05-01T03:00:00.000Z,2025-05-01T04:00:00.000Z,37.77947000,-122.40792100,,,,242.20,sensor-ready,242.20,7.70,sensor-ready,7.70,234.25,sensor-ready,234.25,187.55,sensor-ready,187.55,215.80,sensor-ready,215.80,251.65,sensor-ready,251.65,193.40,sensor-ready,193.40,175.35,sensor-ready,175.35,11.66,calibrated-ready,8.88,10,calibrated-ready,8,12,calibrated-ready,9,,,,,,,20.40,calibration-missing,,20,calibration-missing,,17.77,calibration-missing,,12.89,sensor-ready,12.89,10.15,sensor-ready,10.15,6.70,calibration-missing,,12.11,sensor-ready,12.11,12.63,calibrated-ready,9.13,13,calibrated-ready,9,10.10,calibrated-ready,8.48,11.20,calibrated-ready,8.93,55,calibrated-ready,49,12.72,sensor-ready,12.72,9.99,sensor-ready,9.99,,,,67.99,sensor-ready,67.99,,,,15.34,sensor-ready,15.34,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-05-01T03:00:00.000Z,2025-05-01T04:00:00.000Z,37.78209800,-122.41532900,,,,143.75,sensor-ready,143.75,1.45,sensor-ready,1.45,142.15,sensor-ready,142.15,93.30,sensor-ready,93.30,94.45,sensor-ready,94.45,149.80,sensor-ready,149.80,71.75,sensor-ready,71.75,93.15,sensor-ready,93.15,13.85,calibrated-ready,11.09,12,calibrated-ready,10,14,calibrated-ready,11,,,,,,,23.89,calibration-missing,,24,calibration-missing,,20.62,calibration-missing,,13.10,sensor-ready,13.10,10.28,sensor-ready,10.28,6.52,calibration-missing,,12.29,sensor-ready,12.29,12.45,calibrated-ready,9.98,12,calibrated-ready,10,9.96,calibrated-ready,9.31,11.00,calibrated-ready,9.79,55,calibrated-ready,52,12.88,sensor-ready,12.88,10.07,sensor-ready,10.07,,,,69.06,sensor-ready,69.06,,,,15.17,sensor-ready,15.17,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-05-01T03:00:00.000Z,2025-05-01T04:00:00.000Z,37.72887100,-122.37440100,,,,440.60,sensor-ready,440.60,0.00,sensor-ready,0.00,440.60,sensor-ready,440.60,283.90,sensor-ready,283.90,364.85,sensor-ready,364.85,432.80,sensor-ready,432.80,343.90,sensor-ready,343.90,268.10,sensor-ready,268.10,14.10,calibrated-ready,12.08,13,calibrated-ready,11,14,calibrated-ready,12,,,,,,,18.61,calibration-missing,,19,calibration-missing,,17.45,calibration-missing,,12.12,sensor-ready,12.12,10.17,sensor-ready,10.17,5.92,calibration-missing,,11.35,sensor-ready,11.35,11.71,calibrated-ready,8.09,12,calibrated-ready,8,10.23,calibrated-ready,8.03,10.68,calibrated-ready,8.50,54,calibrated-ready,47,11.97,sensor-ready,11.97,10.02,sensor-ready,10.02,,,,72.95,sensor-ready,72.95,,,,14.17,sensor-ready,14.17,,,,,,
